fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.6335876491199315,0.7469266672772255,0.16307333272277447,4.219980253245302,0.08343577775742582,20.042814828382788,46.50713580473047,0.9966465846871068,3.422283457513749,0.5049286419526954,10.263558028987884,4
7.230644066224564,0.7612159061640486,0.0,1.94143937442699,0.07902727506876119,6.0,12.20719687213495,0.9967034242502293,3.3917992180337375,0.5148636246561941,9.762159061640485,4
11.239409656359644,0.5112103249874692,0.3946686425137838,1.7751438811967444,0.14174568356409767,34.96974187531327,52.03025812468673,0.9985547187855658,3.402665678743108,0.8455763862543857,9.889697418753133,4
8.12051625506914,0.8442521510627881,0.011495697874423848,2.529053532373247,0.07388881447350201,5.0,13.850430212557615,0.9967448709362328,3.3334612808698147,0.5785043021255761,11.0,4
8.15891816905326,0.5923180766949392,0.26768192330506085,2.307147480420774,0.08764262597896132,13.946555711571275,77.4108183094674,0.9973171410078318,3.232144244126232,0.6194655571157127,9.307147480420774,4
8.055369951413187,0.9275626413980496,0.037520880466016523,2.4752088046601655,0.07489260097173628,5.0,13.388424878532966,0.9964247911953399,3.3872732633613736,0.5861157512146703,11.061157512146703,4
8.43304487656206,0.36949645711352164,0.23980330669404645,2.9904799236432895,0.08768922056497476,14.0,33.675059048107975,0.9964468922056497,3.3555468114021694,0.573697874268113,10.09047992364329,4
6.905307841993765,0.3926096889802675,0.23849611143510008,2.1035385613291764,0.10161075825379061,4.0088464033229405,7.017692806645881,0.994635038885649,3.4394692158006235,0.5797346079003117,11.39557679833853,4
6.568711354818237,0.8322300044990292,0.11605873235482364,1.4475367077217647,0.06163784770261767,34.34486091895293,101.16248062540002,0.99541624806254,3.469533424441588,0.7842349294192945,9.834486091895293,4
8.176591428401707,0.8716941425431581,0.2067968566846091,2.1936342863931717,0.0863613999881195,8.170428579914647,23.23408571598293,0.9966166725744496,3.2880902859179515,0.4676591428401707,9.906365713606828,4
7.414541273553987,0.9148915153346717,0.13534449291741715,2.0,0.08409821108512208,11.585458726446012,65.34183490578405,0.996010650907992,3.325127523586761,0.5502550471735215,9.565816509421596,4
7.038247773915529,0.8572451357758472,0.03957876223581179,1.965964603726353,0.06816849510567528,4.68070792547294,11.34035396273647,0.9961922831701893,3.4653327470800703,0.5889469055895294,10.491575244716236,4
7.471080616123487,1.0951179235848973,0.09421612322469741,3.193987997598667,0.08672298459691281,5.0,12.072298459691282,0.9958867581516295,3.5306012002401332,0.5978310462092615,11.185540308061743,4
6.822238716458442,0.6815884797470316,0.08857036822767156,3.872995844300463,0.06833358074687663,14.968230405059368,28.952345607589052,0.995280665081524,3.4093646081011877,0.5190469121517811,11.076172803794526,4
7.48222438469232,0.705332684592304,0.19644487693846402,3.725626384809986,0.055986915384162825,3.5986915384162823,10.598691538416283,0.9958156597999882,3.4296728846040705,0.6078953230733026,11.341439307742089,4
7.364141434213363,0.5416716932860977,0.36044446210775966,2.436969721056036,0.07680403984202583,19.282828684267265,79.38080876325435,0.9967788384460614,3.328151513947198,0.6728282868426726,9.545656573685346,4
7.974218359292537,0.7715709863525697,0.21345976561321947,2.1,0.07864787304552025,11.232701171933902,40.207585936793166,0.9969484367185851,3.3565402343867805,0.5067298828066098,9.711942578254586,4
6.3109829118248975,0.5717797460157535,0.2445543188113759,2.054974133899345,0.06975905313522932,11.151810627045863,60.49741338993448,0.9952235475770765,3.6343473900061345,0.5645025866100656,11.88430161528231,4
6.497018761967123,0.4004109912786757,0.29307815039344753,10.684124686229913,0.06207655488196574,7.035455754098171,105.13053626885389,0.9960596294873443,3.2792908849180367,0.5662127345245891,11.02369035311484,4
7.332481801858666,0.4228846587241816,0.45051679712712517,2.5195912648921595,0.07112379618081704,23.27313830587414,84.06700727925653,0.9969721752505277,3.3488131300803095,0.6852583985635625,9.66030655133088,4
8.646465137354367,0.6195959289153521,0.3230302293968451,2.492930274708731,0.08838383715661408,16.23232568677183,49.45453440952677,0.9975424244265079,3.279191857830704,0.5330302293968452,9.722220872275495,4
6.603324087719562,0.6247737713451438,0.00344413625731875,2.578854988305063,0.096,3.344413625731875,13.0,0.9958162557423983,3.5838365692981533,0.6113896593567031,11.413896593567031,4
6.624617253183227,0.6711328841198476,0.002265768239695045,3.960134764045743,0.058699326179771284,10.773423176030496,20.0,0.9950635272274153,3.4182792446442694,0.6189099742320713,11.505450128839644,4
6.560144975079306,0.8764214167509008,0.027703459621485085,2.377034596214851,0.06720289950158612,5.72296540378515,12.72296540378515,0.9964072909391795,3.5761482701892575,0.6072296540378515,10.332441515457822,4
7.3578157519375855,0.65369372325553,0.0,2.0066381860468105,0.0779571694573474,6.355460620156036,12.710921240312071,0.9961690360387582,3.361327637209362,0.5219914558140432,10.126552744187242,4
8.004446024185922,0.5344865949069384,0.3034438915349275,1.9063867167443582,0.0774139027116268,25.152787651162008,106.06951355813406,0.9972,3.2191107951628157,0.9648341626976088,9.284721234883799,4
8.672487456220376,0.6265766306913513,0.28979899649763,2.621482438708525,0.08697989964976299,15.469849474644501,45.23492473732225,0.9976,3.272751254377962,0.515100501751185,9.274497491244075,4
6.385122974004281,0.8584295638216449,0.06818186369147045,2.025619876083155,0.07854544089255885,10.975204956673801,66.4876024783369,0.995073552788129,3.4909093184573523,0.589752049566738,10.347935415076734,4
6.642054863816762,0.6025239396870383,0.07102743190838078,3.447670817099431,0.06587842898854757,10.289725680916192,21.065411478625713,0.9952244830447556,3.428691770427486,0.5138321692595526,10.823372811259766,4
8.403782207898335,0.6147878323930553,0.8180073618053338,3.020848670427779,0.5028897493958475,33.706180983074994,72.03321063657776,0.9985004611442406,2.931471421433972,1.711844989525112,9.608533231264722,4
8.622298140376547,0.6331012417510491,0.2857838512301236,2.551217396527163,0.08657838512301236,14.867577684518542,44.93378884225927,0.9976,3.2777701859623454,0.5171080743849382,9.26445962807531,4
7.467700964757521,1.0302104294088497,0.06719095529345134,1.6710678352991148,0.11668806658661951,5.859547764672567,19.0,0.9952316884141537,3.3859547764672566,0.45719095529345133,9.685954776467257,4
6.345419458484201,0.9771374966747944,0.0662213883716347,1.432061109633242,0.138030554816621,7.67938890366758,19.33969445183379,0.9948492361295845,3.387900830894849,0.683816671100274,9.596183328899727,4
7.366645282067813,0.6209894146235673,0.14200449076575933,1.9600064153796564,0.0814676075890162,4.0,7.466645282067812,0.995823944827735,3.402668377434575,0.46333867948304686,10.326715851244032,4
8.541395612266767,0.9377597074844511,0.14482160883551864,1.9293021938666164,0.08060309506755337,5.862014625777443,20.724029251554885,0.9961772402925155,3.282759707484451,0.4529302193866616,9.772402925155488,4
9.001764976050298,0.583074780347632,0.8197863418639084,3.3819786341863907,0.5173701797180489,30.91871805118345,67.55829073491127,0.9997171388777885,2.894983745997039,1.7693265175858028,9.472085463254437,4
7.040341757979796,0.7656074978927739,0.0,1.970716652618493,0.07551400168578085,6.0,12.353583263092466,0.9966917133389527,3.4283958157731163,0.5324299915710957,9.80607497892774,4
10.14640917008806,0.594159892116611,0.45048102489219477,2.2455962240813876,0.07374390290494998,14.623983817491661,46.79200539416944,0.9987880080912541,3.2916802157667777,0.5496002697084723,9.537601618250834,4
9.802128987357198,0.5250794469897181,0.2342908575958365,2.332623670880934,0.10230674699378015,5.9592204113988325,13.918440822797665,0.9977184408227977,3.3481559177202334,0.5232623670880935,10.048935506321401,4
7.6786636828754355,0.7075921781771439,0.026066815856228207,2.692373188395422,0.09884746376790843,13.289631287291424,27.448156436457122,0.9975103687127086,3.407652067347885,0.5208225703311992,10.005483802207994,4
7.1,0.6890229884653363,0.011839080457585749,3.502298850334433,0.08416666666349934,5.8160919542414256,13.408045977120713,0.9962532758618691,3.4059195402287927,0.574080459771207,10.959195402287929,4
6.846098300124881,0.5056033074406815,0.1730491500624405,2.223410199250714,0.07863114375780499,9.269508499375595,22.595737250936608,0.9957192883778029,3.398085254981268,0.4475180524594137,9.420574186641444,4
10.676544451988205,0.6299129033374626,0.2869333594259592,4.002693941451328,0.08077496460188788,26.0,53.973060585486714,0.998991006688233,3.2779319435014744,0.6321632573185839,9.682884343091445,4
8.269651496888395,0.5646991797247972,0.3308954490665187,5.562884790042865,0.058292546112017764,3.460697006223209,10.460697006223208,0.9956922487904356,3.339890610809017,0.5692139401244642,11.815721197510717,4
7.839323696878761,0.4839178821691206,0.36123670609243363,2.1334299167917035,0.07596908234768916,24.120773105492255,98.84541173844579,0.9972,3.252135260624248,0.8781449408613495,9.387922689450773,4
6.663172864926464,0.7594901514191101,0.03263457298529275,2.0912180900490243,0.07641925620882435,3.543909549754879,11.912180900490242,0.9957603683424142,3.571048140522061,0.6308781909950976,11.173654270147072,4
7.5,0.9085375395850539,0.04264931655140386,2.4117917986168464,0.08485298633102807,5.573506834485961,12.0,0.9963276262877271,3.4252986331028077,0.5369142482065442,10.339739748271057,4
8.302110207043684,0.8454642455496103,0.010168816563494679,2.1983118343650534,0.07002110207043684,5.0,14.021102070436834,0.9966977209763929,3.3199155917182526,0.5794091420277686,10.994091420277687,4
6.372838664977818,0.6972838664977818,0.07402120007237921,2.707830399420966,0.07527406397973382,17.117455991314493,62.97389866859678,0.996869698530028,3.7480424001447585,0.6410440532561289,11.428466401592344,4
5.691899323254539,0.6452723138949984,0.025405033837273022,1.5918993232545395,0.07693668922484868,6.0,13.0,0.9952342547943376,3.6492784122869706,0.6184683446124243,10.084683446124243,4
8.074721872497205,0.7502464447180864,0.012527812750279393,2.544514850632684,0.08853020702186452,11.903816384350552,26.469792978135477,0.9977373609362487,3.371565976593785,0.4662639063751397,9.506041404372905,4
6.453189585097541,0.6479834662150294,0.29576136697716726,2.09753100084682,0.06127572335309246,29.955759153258686,84.41872416596098,0.9957763378357326,3.5000513913632227,0.6078806834885836,9.976851749364885,4
7.903538993618492,0.8264696195627781,0.22106169808554763,4.3913247795791746,0.07147259622973429,4.192922012763016,11.192922012763017,0.9957435045408934,3.435079861659192,0.5838584402552603,11.522831194894794,4
6.4883611387283695,0.8418476818794831,0.11216296430198155,1.4451018526887385,0.060785648441058465,34.68574062357661,100.33462991417107,0.9953334629914171,3.4838990691364433,0.7686518572079262,9.868574062357661,4
8.571122557731286,0.8178877442268714,0.020167095914923223,1.9966580817015358,0.07271122557731287,4.661096802835893,14.0,0.9971405741563134,3.3098329040850767,0.5664438721134357,10.55942584368666,4
6.853369475844098,0.8659701824286186,0.12404337101291846,2.0133423689610246,0.06720487923895332,3.8665763103897532,10.733152620779506,0.996089448085805,3.5033152620779506,0.6306603417272827,10.819945786233852,4
6.66694315965584,0.6523420358508643,0.005564771988528028,2.8121249187380832,0.096,3.556477198852803,13.0,0.9959678811971797,3.561569894120456,0.6060880700286799,11.360880700286799,4
7.067945556230802,0.7649704871639046,0.0,1.9664699144260305,0.07602361026887634,6.0,12.332349572130152,0.9966934120342296,3.423087393032538,0.5298819486556183,9.799704871639046,4
6.42705157329912,0.73618039779631,0.156646394219086,1.74235052443304,0.11747113200256595,8.2117526221652,21.4235052443304,0.9951208711755029,3.433353605780914,0.44970618444587,9.345592766688052,4
6.5230249617223794,0.5761343606458923,0.09,3.9,0.10608406776317283,14.307562404305948,30.384875191388105,0.9963202026492828,3.4723193836124646,0.6238656393541078,11.030756240430595,4
5.179027886523023,0.5727937190653345,0.1704362783478714,2.0829697680434407,0.05842786030870547,8.510906958696784,64.65939536086881,0.9939313432370446,3.796115585064987,0.5463758144347525,12.538002345433537,4
6.775220826403064,0.8827429090433705,0.055044165280612824,2.016519449064624,0.0629735008316323,3.91740275467688,11.16519449064624,0.995891090964137,3.5374337520790804,0.6383480550935376,10.949558347193872,4
7.5,0.858634722710167,0.02878742297504641,2.2454490757005567,0.08457574845950093,5.712125770249536,12.0,0.9964551557086296,3.3975748459500927,0.521666165272551,10.131811344625696,4
6.429564277699337,0.5410866041372515,0.09,3.9,0.11893491181634112,14.073910694248344,30.852178611503312,0.9966846993169726,3.493348037517649,0.6589133958627486,11.007391069424834,4
8.352370515347197,0.6890517938611218,0.1995258969305609,2.176185257673598,0.09145204174878385,11.0,73.57111546041587,0.9972599780822291,3.2107166340468813,0.5769018917204788,9.271444226979206,4
8.151254162046952,0.7562635960021112,0.304032186460564,2.0,0.0834032186460564,12.512541620469513,59.974916759060974,0.9968716659267591,3.2975627081023475,0.514032186460564,10.026881243070427,4
6.411796100480169,0.7801123976812269,0.0,2.0674159845415128,0.0639100818550185,6.0,12.837079922707563,0.9966530336061834,3.5492699806768906,0.5904495907249075,9.95112397681227,4
7.9298725697415815,0.6956216949543751,0.2783462884288009,2.8907677625948995,0.08652564510390305,16.979483916877555,53.020516083122445,0.9970219366029752,3.3768075821946173,0.5526795157273213,10.597948391687755,4
6.4077516295935055,0.5747082730008561,0.2499020637406937,2.0524275886949077,0.07065034395678228,11.330068791356457,60.24275886949078,0.9953266826578562,3.6193227732999556,0.5647572411305092,11.81554489476251,4
11.437585562255405,0.47338363411967904,0.4778967021404053,1.7218108283084457,0.17833245194822794,35.729309270425674,52.218108283084455,0.9984439141261681,3.336689483268108,0.9371468579286822,9.86616365880321,4
7.188654250174773,0.423766559259213,0.21077174067087784,2.501055874213523,0.06867018624737842,27.30408906359233,47.860817812718466,0.9957544327125087,3.4508773280922305,0.5344327125087387,10.16701862473784,4
6.8705536346243345,0.9888241060895945,0.10601954004556477,2.1335504449507194,0.06700651334852159,29.996743325739207,85.36677522247535,0.9964407816018226,3.6326319288078848,0.5386840355960576,10.793420177980288,4
8.294205541081505,0.9412675378884207,0.07021729220944355,2.355432305236089,0.08202897229459247,4.503621536824059,12.992756926351882,0.9968920326189871,3.415905384206015,0.5702172922094435,10.455432305236087,4
6.363092976095428,0.6963092976095429,0.07443887245305308,2.704489020375575,0.07515711571314514,17.06733530563363,62.98503659874808,0.9968506248246439,3.7488777449061064,0.6405985360500768,11.437655193967167,4
8.94574518013748,0.7640359073758592,0.036143629503437025,1.6289227787242224,0.07857845557448445,4.192818524828149,13.807181475171852,0.99787659614411,3.2948204631207036,0.5351795368792963,9.7,4
7.003249716248189,0.5071680726404637,0.3925719500596812,2.3615598637991306,0.06743639682197972,25.775302156513764,84.19870011350072,0.9965244196140975,3.4054410488053115,0.6562859750298405,9.778830102150652,4
7.789648370232463,0.7832282529435446,0.22049105605313446,2.0,0.08812806910033208,13.692103650498137,60.231585398007454,0.9966652621902988,3.327438617993358,0.5830789634950186,9.964034550166046,4
